Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
,G-Priv Kit Matte Blue,,49.99,Fixed,,1,,,6940695693078,,,,,
,DC 0.8 MTL,,21.99,Fixed,,1,,,6940695685332,,,,,
,Meshed 0.9 MTL,,21.99,Fixed,,1,,,6940695623945,,,,,
,Meshed 1.2,,19.99,Fixed,,1,,,6940695686575,,,,,
,Meshed 0.8,,19.99,Fixed,,1,,,6940695685233,,,,,
,DC 0.6 MTL,,21.99,Fixed,,1,,,6940695688623,,,,,
,Meshed 0.23 DL,,21.99,Fixed,,1,,,6940695688524,,,,,
,PRO-Meshed 0.6 DL,,19.99,Fixed,,1,,,6940695634439,,,,,
,PRO-Meshed 0.9 MTL,,19.99,Fixed,,1,,,6940695636976,,,,,
,Regular DC 0.6,,19.99,Fixed,,1,,,6940695661992,,,,,
,Mesh 0.6,,19.99,Fixed,,1,,,6940695661954,,,,,
,Mesh-MTL 0.8,,19.99,Fixed,,1,,,6940695662012,,,,,
,Smok nord DC 0.8 MTL,,21.99,Fixed,,1,,,6940695642120,,,,,
,Smok nord Regular,,19.99,Fixed,,1,,,6940695634309,,,,,
,Smok Rpm DC 0.8 MTL,,19.99,Fixed,,1,,,6940695637485,,,,,
,Mesh 0.4,,19.99,Fixed,,1,,,6940695634279,,,,,
,Smok Rpm DC 0.6 MTL,,21.99,Fixed,,1,,,6940695652242,,,,,
,DC 0.25,,21.99,Fixed,,1,,,6940695682362,,,,,
,Mesh 0.16,,21.99,Fixed,,1,,,6940695650637,,,,,
,Conical Mesh 0.17,,22.99,Fixed,,1,,,6940695640966,,,,,
,Smok Rpm80 DC 0.6 MTL,,24.99,Fixed,,1,,,6940695643448,,,,,
,Regular Smok TFV16 Coils,,21.99,Fixed,,1,,,6940695635085,,,,,
,Dual Mesh,,21.99,Fixed,,1,,,6940695630561,,,,,
,Triple Mesh,,22.00,Fixed,,1,,,6940695630585,,,,,
,Regular Smok Tv Mini,,,VARIABLE,,1,,,6940695673964,,,,,
,Smok v12 Coils,,21.99,Fixed,,1,,,6940695601554,,,,,
,Regular smoke odor Extermin.,,,VARIABLE,,1,,,,,,,,
,SOE Happy Daze,,10.00,Fixed,,1,,,734366043943,,,,,
,Nag Champa Smok Odor,,10.00,Fixed,,1,,,734366018514,,,,,
,Clothesline Fresh Smok Odor,,10.00,Fixed,,1,,,734366019511,,,,,
,Pineapple Coconut,,10.00,Fixed,,1,,,734366015285,,,,,
,Cinnamon Apple,,10.00,Fixed,,1,,,734366037218,,,,,
,Red Rolling Papers,,2.99,Fixed,,1,,,84157034,,,,,
,Green Rolling Papers,,2.99,Fixed,,1,,,84195586,,,,,
,Regular Snack Boxes,,75.00,Fixed,,1,,,074601900014,,,,,
,Naruto Box,,74.99,Fixed,,1,,,074601900113,,,,,
,Hello Box,,74.99,Fixed,,1,,,074601900052,,,,,
,King Size Slim Rolling Papers,,2.99,Fixed,,1,,,812632011077,,,,,
,Regular Space Max,,,VARIABLE,,1,,,,,,,,
,Jungle Juice,,16.99,Fixed,,1,,,6926608102370,,,,,
,,,,,,,,,,,,,,
,Red Love,,16.99,Fixed,,1,,,6926608102363,,,,,
,Space max Cotton Candy,,16.99,Fixed,,1,,,6926608100871,,,,,
,50 Pack Cartridges,,40.00,Fixed,,1,,,811490000988,,,,,
,Superfill 540 9x Refined Butane,,8.00,Fixed,,1,,,811490903401,,,,,
,Grenade Torch,,15.99,Fixed,,1,,,811490972896,,,,,
,Regular Squanchy,,99.99,Fixed,,1,,,SQAN-141,,,,,
,Med Stash Box,,44.99,Fixed,,1,,,643462887217,,,,,
,Large Stash Box,,49.99,Fixed,,1,,,643462887200,,,,,
,Regular Stash Jar,,25.00,Fixed,,1,,,077445002005,,,,,
,Pineapple Wave,,6.99,Fixed,,1,,,865809000480,,,,,
,Mango Passion,,6.99,Fixed,,1,,,865809000435,,,,,
,Plus Blueberry,,24.99,Fixed,,1,,,850032927864,,,,,
,Plus Skit Ice,,24.99,Fixed,,1,,,850032927970,,,,,
,Plus Watermelon Ice,,24.99,Fixed,,1,,,850032927710,,,,,
,Advanced Kit,,40.00,Fixed,,1,,,842922110265,,,,,
,Starter Kit,,30.00,Fixed,,1,,,842922108248,,,,,
,Sour Pebbles,,29.99,Fixed,,1,,,768558464001,,,,,
,Sky Walker OG,,29.99,Fixed,,1,,,768558463998,,,,,
,Volcano Balloon Tube,,24.99,Fixed,,1,,,4260248823359,,,,,
,Mighty,,530.99,Fixed,,1,,,4260248820945,,,,,
,Easy Valve,,24.99,Fixed,,1,,,4260248820181,,,,,
,Mighy +,,425.00,Fixed,,1,,,4260248823434,,,,,
,Crafty +,,400.00,Fixed,,1,,,4260248824042,,,,,
,Easy Valve Replacement Bags XL,,19.99,Fixed,,1,,,4260248820198,,,,,
,Volcano Hybrid Onyx Edition,,699.99,Fixed,,1,,,VH34PD9P,,,,,
,H20G,,44.99,Fixed,,1,,,6972986240036,,,,,
,Air Pro,,49.99,Fixed,,1,,,840141830162,,,,,
,Drop,,34.99,Fixed,,1,,,6972142753967,,,,,
,Air Plus,,35.99,Fixed,,1,,,193835002346,,,,,
,Trio 85,,22.99,Fixed,,1,,,840141802176,,,,,
,Drop Cartridge,,6.99,Fixed,,1,,,6971097030062,,,,,
,Apple,,25.99,Fixed,,1,,,2021032910486,,,,,
,Pinapple,,25.99,Fixed,,1,,,643462882892,,,,,
,Superhemp Mango,,1.99,Fixed,,1,,,842426153263,,,,,
,Superhemp Original,,1.99,Fixed,,1,,,842426152815,,,,,
,Superhemp Blueberry Pineapple,,1.99,Fixed,,1,,,842426153294,,,,,
,Superhemp Sweet,,1.99,Fixed,,1,,,842426153324,,,,,
,Regular Supreme Whip Cracker,,49.99,Fixed,,1,,,18351,,,,,
,Supreme Whip Cracker Red,,49.99,Fixed,,1,,,18350,,,,,
,0.25ml Dispenser,,44.99,Fixed,,1,,,13608,,,,,
,0.25ml Dispenser 1,,44.99,Fixed,,1,,,13609,,,,,
,Strawberry Wafer,,23.00,Fixed,,1,,,810011326187,,,,,
,Honeydew Ice,,23.00,Fixed,,1,,,810011326125,,,,,
,Red Energy,,23.00,Fixed,,1,,,810011326170,,,,,
,Swift Cotton Candy,,23.00,Fixed,,1,,,810011326118,,,,,
,Strawberry Roll Up,,23.00,Fixed,,1,,,810011326767,,,,,
,Swift Cool Mint,,23.00,Fixed,,1,,,810011326088,,,,,
,Pineapple Punch,,23.00,Fixed,,1,,,810011326774,,,,,
,Jolly Green,,23.00,Fixed,,1,,,810011326132,,,,,
,Lush Ice,,23.00,Fixed,,1,,,810011326101,,,,,
,Kiwi Berry Ice,,23.00,Fixed,,1,,,810011326804,,,,,
,Berry Punch,,23.00,Fixed,,1,,,810011326057,,,,,
,Raspberry Lush Ice,,23.00,Fixed,,1,,,810011326736,,,,,
,Regular swisher Perfecto,,4.99,Fixed,,1,,,025900254308,,,,,
,Swisher Sweet Grape,,0.99,Fixed,,1,,,025900227272,,,,,
,Swisher Sweet Blueberry,,0.99,Fixed,,1,,,025900227296,,,,,
,Tropical Fusion,,0.99,Fixed,,1,,,025900227319,,,,,
,Wild Rush,,0.99,Fixed,,1,,,025900253387,,,,,
,Summer Twist,,0.99,Fixed,,1,,,025900247133,,,,,
,Diamonds,,0.99,Fixed,,1,,,025900205362,,,,,
,Swisher Sweet Green,,0.99,Fixed,,1,,,025900227395,,,,,
,Swisher Sweet Original,,0.99,Fixed,,1,,,025900227265,,,,,
,Swisher Sweet Peach,,0.99,Fixed,,1,,,025900204310,,,,,
,Swisher Sweet Strawberry,,0.99,Fixed,,1,,,025900204259,,,,,
,Mini Original,,1.59,Fixed,,1,,,025900220808,,,,,
,Swisher Sweet Mini Diamond,,1.59,Fixed,,1,,,025900220792,,,,,
,Mini Green,,1.59,Fixed,,1,,,025900220778,,,,,
,Tip Original,,4.99,Fixed,,1,,,025900247140,,,,,
,Leaf Honey 3 Cigars,,2.79,Fixed,,1,,,025900259013,,,,,
,Leaf Aromatic 3 Cigars,,2.79,Fixed,,1,,,025900259020,,,,,
,Leaf Original 3 Cigars,,2.79,Fixed,,1,,,025900259006,,,,,
,Blunt,,3.99,Fixed,,1,,,025900247188,,,,,
,Perfecto,,4.99,Fixed,,1,,,025900247164,,,,,
,Mini Grape,,1.59,Fixed,,1,,,025900220815,,,,,
,Costal Cocktail,,0.99,Fixed,,1,,,025900226831,,,,,
,Bannana Smash,,0.99,Fixed,,1,,,025900226824,,,,,
,Og Leaf,,1.79,Fixed,,1,,,025900259303,,,,,
,Swisher Sweet White Grape,,0.99,Fixed,,1,,,025900227289,,,,,
,Swisher Sweet Peach 1,,0.99,Fixed,,1,,,025900204242,,,,,
,Cream,,0.99,Fixed,,1,,,025900226862,,,,,
,Legend Irish Cream,,1.49,Fixed,,1,,,025900221171,,,,,
,Legend Diamonds,,1.49,Fixed,,1,,,025900221133,,,,,
,Legend Original,,1.49,Fixed,,1,,,025900221126,,,,,
,Sticky Sweets Caramel Peach,,0.99,Fixed,,1,,,025900227630,,,,,
,Purple Swish,,0.99,Fixed,,1,,,025900240134,,,,,
,Leaf Honey,,1.79,Fixed,,1,,,025900259310,,,,,
,T-shirts,,24.99,Fixed,,1,,,,,,,,
,Regular Table Tennis balls,,3.99,Fixed,,1,,,7661501265560,,,,,
,Tanya lolli pop Tropical Punch,,2.99,Fixed,,1,,,091128910319,,,,,
,Watermelon,,2.99,Fixed,,1,,,091128910272,,,,,
,Raspberry,,2.99,Fixed,,1,,,091128910289,,,,,
,Mint,,2.99,Fixed,,1,,,091128910258,,,,,
,Minty Blueberry,,2.99,Fixed,,1,,,091128910333,,,,,
,Banana,,2.99,Fixed,,1,,,091128910265,,,,,
,Tanya lolli pop Grape,,2.99,Fixed,,1,,,091128910241,,,,,
,Lemon,,2.99,Fixed,,1,,,091128910234,,,,,
,Tanya lolli pop Strawberry,,2.99,Fixed,,1,,,091128910302,,,,,
,Disposable Filter,,5.99,Fixed,,1,,,828868000013,,,,,
,Regular Terp-pen,,100.00,Fixed,,1,,,850004895115,,,,,
,Regular Tesla coil lighters,,40.00,Fixed,,1,,,818766014120,,,,,
,Torch Lighter,,24.99,Fixed,,1,,,818766014137,,,,,
,Small Torch,,19.99,Fixed,,1,,,818766014144,,,,,
,Weezy B,,42.99,Fixed,,1,,,684753864081,,,,,
,Mist,,32.99,Fixed,,1,,,655295788517,,,,,
,Weezy R,,32.99,Fixed,,1,,,684753864135,,,,,
,Jiggy,,62.99,Fixed,,1,,,680270855731,,,,,
,Lobi,,42.99,Fixed,,1,,,684753865323,,,,,
,Portable Smoke,,69.99,Fixed,,1,,,800586,,,,,
,Space Out Ray Gun Torch,,59.99,Fixed,,1,,,18764,,,,,
,Space Out Ray Gun Torch Red,,59.99,Fixed,,1,,,18763,,,,,
,Banana Nana 5 Cigars,,6.99,Fixed,,1,,,860004878001,,,,,
,Black Velvet 5 Cigars,,6.99,Fixed,,1,,,860004878070,,,,,
,Throwback Russian Cream 5 Cigars,,6.99,Fixed,,1,,,860004671633,,,,,
,Grape Cherry Blizz,,6.99,Fixed,,1,,,860004671695,,,,,
,Throwback Original 5 Cigars,,6.99,Fixed,,1,,,1226816671619,,,,,
,Throwback Sweet Aromatic 5 Cigars,,6.99,Fixed,,1,,,860004671602,,,,,
,Wild Berry,,6.99,Fixed,,1,,,860004671626,,,,,
,All Natural,,6.99,Fixed,,1,,,860004671619,,,,,
,Regular Tightvac,,14.00,Fixed,,1,,,810030080664,,,,,
,6oz Black,,19.99,Fixed,,1,,,810030080527,,,,,
,6oz Green,,19.99,Fixed,,1,,,810030080541,,,,,
,3oz Black,,14.99,Fixed,,1,,,810030080404,,,,,
,3oz Green,,14.99,Fixed,,1,,,810030080381,,,,,
,Regular Tightvac 5lb,,70.00,Fixed,,1,,,810030080893,,,,,
,Nirvana Pipe,,12.99,Fixed,,1,,,676758302460,,,,,
,Nirvana Pipe 1,,12.99,Fixed,,1,,,676758304211,,,,,
,Fakher Orange 50g,,6.99,Fixed,,1,,,6291108162415,,,,,
,Fakher Pineapple 50g,,6.99,Fixed,,1,,,6291108161432,,,,,
,Fakher Mint 50g,,7.99,Fixed,,1,,,6291108160008,,,,,
,Fakher Gum With Mint 50g,,6.99,Fixed,,1,,,6291108160039,,,,,
,Fakher Citrus With Mint 50g,,6.99,Fixed,,1,,,6291108164440,,,,,
,Fakher Lemon With Mint 50g,,6.99,Fixed,,1,,,6291108160367,,,,,
,Fakher Rose 50g,,6.99,Fixed,,1,,,6291108162064,,,,,
,Fakher Grenadine 50g,,6.99,Fixed,,1,,,6291108161920,,,,,
,Fakher Lemon 50g,,6.99,Fixed,,1,,,6291108161500,,,,,
,Fakher Two Apple 50g,,6.99,Fixed,,1,,,6291108160121,,,,,
,Mazaya Mango 50g,,6.99,Fixed,,1,,,6253345325862,,,,,
,Mazaya Two Applke With Mint 50g,,6.99,Fixed,,1,,,6253345303327,,,,,
,Mazaya Mixed Berries 50g,,6.99,Fixed,,1,,,6253345302948,,,,,
,Mazaya Strawberry Lemon 50g,,6.99,Fixed,,1,,,6253345308247,,,,,
,Mazaya Blueberry Exotica 50g,,6.99,Fixed,,1,,,6253345303310,,,,,
,Fakher Kiwi 50g,,6.99,Fixed,,1,,,6291108161050,,,,,
,Fakher Blueberry 50g,,6.99,Fixed,,1,,,6291108160091,,,,,
,Waha Arctic Peach 50g,,6.99,Fixed,,1,,,6253349721523,,,,,
,Mazaya Orange 50g,,6.99,Fixed,,1,,,6253345300067,,,,,
,Fumari Lemon Mint 100g,,24.99,Fixed,,1,,,022099552758,,,,,
,Azure Lemon Muffin 100g,,24.99,Fixed,,1,,,638043261203,,,,,
,Hempookah CBD 350mg,,15.99,Fixed,,1,,,850016579034,,,,,
,Fantasia Mary Jane,,7.99,Fixed,,1,,,849523009813,,,,,
,Fakher Blueberry 2.2lbs,,74.99,Fixed,,1,,,6291108166376,,,,,
,Fakher Watermelon 2.2lbs,,74.99,Fixed,,1,,,6291108166345,,,,,
,Fakher Watermelon Mint 2.2lbs,,74.99,Fixed,,1,,,6291108160602,,,,,
,Starbuzz Mango,,24.99,Fixed,,1,,,847244006555,,,,,
,Starbuzz Irish Peach,,24.99,Fixed,,1,,,847244005121,,,,,
,Starbuzz Melon Blue,,24.99,Fixed,,1,,,847244000577,,,,,
,Starbuzz Code69,,24.99,Fixed,,1,,,847244001765,,,,,
,Starbuzz Pineapple,,24.99,Fixed,,1,,,847244033230,,,,,
,Starbuzz Tropicool,,24.99,Fixed,,1,,,847244000423,,,,,
,Starbuzz Blue Mist,,24.99,Fixed,,1,,,847244001420,,,,,
,Starbuzz Fruit Sensation,,24.99,Fixed,,1,,,847244001789,,,,,
,Waha Trex 200g,,24.99,Fixed,,1,,,6253349733427,,,,,
,Waha Watermelon 200g,,24.99,Fixed,,1,,,6253503319238,,,,,
,Fakher Apricot 250g,,30.00,Fixed,,1,,,6291100732401,,,,,
,Mazaya Peach 250g,,24.99,Fixed,,1,,,6253345300791,,,,,
,Mazaya Heavenly Fruit 250g,,24.99,Fixed,,1,,,6253345302504,,,,,
,Mazaya Rack a Pie 250g,,24.99,Fixed,,1,,,6253345323202,,,,,
,Mazaya Watermelon Mint 250g,,24.99,Fixed,,1,,,6253345302528,,,,,
,Mazaya Strawberry Lemon 250g,,24.99,Fixed,,1,,,6253345310011,,,,,
,Fakher Plum 250g,,30.00,Fixed,,1,,,6291108162996,,,,,
,Mazaya Lemon 250g,,24.99,Fixed,,1,,,6253345300616,,,,,
,Mazaya Kiwi Lemon 250g,,24.99,Fixed,,1,,,6253345305598,,,,,
,Mazaya 2 Apples Mint 250g,,24.99,Fixed,,1,,,6253345305239,,,,,
,Mazaya Orange Mint 250g,,24.99,Fixed,,1,,,6253345300777,,,,,
,Fakher Hubbly 250g,,30.00,Fixed,,1,,,6291108164952,,,,,
,Fakher Gum Cinnamon 250g,,30.00,Fixed,,1,,,6291108164679,,,,,
,Fakher Gum Mint 250g,,30.00,Fixed,,1,,,6291108160510,,,,,
,Fakher Cherry Mint 250g,,30.00,Fixed,,1,,,6291108164600,,,,,
,Fakher Guvav 250g,,30.00,Fixed,,1,,,6291108166697,,,,,
,Fakher Orange Cream 250g,,30.00,Fixed,,1,,,6291108164884,,,,,
,Fakher Cinnamon 250g,,30.00,Fixed,,1,,,6291108162309,,,,,
,Fakher Orange 250g,,30.00,Fixed,,1,,,6291108166819,,,,,
,Fakher Gum 250g,,30.00,Fixed,,1,,,6291108166710,,,,,
,Fakher Cocktail 250g,,30.00,Fixed,,1,,,6291108166529,,,,,
,Fakher Kiwi 250g,,30.00,Fixed,,1,,,6291108166734,,,,,
,Fakher Mint 250g,,30.00,Fixed,,1,,,6291108166796,,,,,
,Fakher Fresh 250g,,30.00,Fixed,,1,,,6291108166611,,,,,
,Fakher Lemon 250g,,30.00,Fixed,,1,,,6291108161524,,,,,
,Fakher Grape Mint 250g,,30.00,Fixed,,1,,,6291108167380,,,,,
,Fakher Grape 250g,,30.00,Fixed,,1,,,6291108166659,,,,,
,Fakher Mojito 250g,,30.00,Fixed,,1,,,6291108162156,,,,,
,Fakher Rose 250g,,30.00,Fixed,,1,,,6291108162088,,,,,
,Fakher Strawberry Cream 250g,,30.00,Fixed,,1,,,6291108164815,,,,,
,Fakher 2 Apples Mint 250g,,30.00,Fixed,,1,,,6291108160756,,,,,
,Fakher Grape Berry 250g,,30.00,Fixed,,1,,,6291108164747,,,,,
,Fakher Magic Love 50g,,7.99,Fixed,,1,,,6291108167694,,,,,
,Adalya Lady Killer 50g?L,,8.99,Fixed,,1,,,8681511386726,,,,,
,Adalya Love 66 50g,,8.99,Fixed,,1,,,8681511386771,,,,,
,Waha Pannrasna 50,,7.99,Fixed,,1,,,6253503318101,,,,,
,Adalya Love66 250g,,19.99,Fixed,,1,,,8681511382421,,,,,
,Adalya Blue Mln 250g,,19.99,Fixed,,1,,,8681655765029,,,,,
,Adalya Lady Killer 250g,,19.99,Fixed,,1,,,8681511382391,,,,,
,Fahker Melon 250g,,30.00,Fixed,,1,,,6291108166772,,,,,
,Fahker Vanilla 250g,,30.00,Fixed,,1,,,6291108166956,,,,,
,Fahker Grenadine 250g,,30.00,Fixed,,1,,,6291108166673,,,,,
,Fahker Two Apples With Mint 1000g,,74.99,Fixed,,1,,,6291108160763,,,,,
,Fahker Orange With Mint 1000g,,74.99,Fixed,,1,,,6291108160640,,,,,
,Fahker Grape 1000g,,74.99,Fixed,,1,,,6291108165799,,,,,
,Fahker Coconut 250g,,29.99,Fixed,,1,,,6291108166543,,,,,
,Fahker Magic Love 250g,,29.99,Fixed,,1,,,6291108167724,,,,,
,Fahker Berry 250g,,29.99,Fixed,,1,,,6291108166444,,,,,
,Al Fakher Lemon With Mint Flavor 250g,,29.99,Fixed,,1,,,6291108166871,,,,,
,Al Fahker Banana Flavor 250g,,29.99,Fixed,,1,,,6291108166468,,,,,
,Al Fahker Citrus With Mint 250g,,29.99,Fixed,,1,,,6291108164464,,,,,
,Al Fahker Pineapple 250g,,29.99,Fixed,,1,,,6291108161456,,,,,
,Al Fahker Cappucino 250g,,29.99,Fixed,,1,,,6291108162781,,,,,
,Al Fahker Strawberry Flavor,,29.99,Fixed,,1,,,6291108166857,,,,,
,Al Fakher Mango 250g,,29.99,Fixed,,1,,,6291108166758,,,,,
,Rolling Paper,,1.99,Fixed,,1,,,077170510004,,,,,
,Cigarette Machine,,9.99,Fixed,,1,,,077170260046,,,,,
,Regular Topo Chico,,2.99,Fixed,,1,,,021136010374,,,,,
,Regular Tray,,10.00,Fixed,,1,,,810008090848,,,,,
,Designed Med Tray,,9.99,Fixed,,1,,,2100000013357,,,,,
,Pulsar NC28806 Tray,,14.99,Fixed,,1,,,810008097694,,,,,
,Long Designed Tray,,25.99,Fixed,,1,,,800872,,,,,
,Design Large Tray,,17.99,Fixed,,1,,,2100000024544,,,,,
,Large Holographic Tray,,22.99,Fixed,,1,,,800873,,,,,
,Design Small Tray,,7.99,Fixed,,1,,,2100000062591,,,,,
,Cookies Glow Tray,,24.99,Fixed,,1,,,2021012500331,,,,,
,Runtz Glow Tray,,39.09,Fixed,,1,,,800004070258,,,,,
,Small Tray Wonder Land Set,,11.99,Fixed,,1,,,2100000077151,,,,,
,RAW Tray Small,,14.99,Fixed,,1,,,716165282952,,,,,
,RAW Sativa Tray,,14.99,Fixed,,1,,,716165292142,,,,,
,Syndicate 420 Tray,,12.99,Fixed,,1,,,810033151118,,,,,
,Syndicate Dirty Matin Tray,,12.99,Fixed,,1,,,810033153860,,,,,
,Syndicate Savage Tray,,12.99,Fixed,,1,,,810033151071,,,,,
,RAW Flying High,,14.99,Fixed,,1,,,716165284413,,,,,
,Mini Dragon Ballz Tray Magnet,,9.99,Fixed,,1,,,2100000070817,,,,,
,Mini Ghost Shrimp Tray Magnet,,9.99,Fixed,,1,,,2100000071371,,,,,
,Med Simpsons Tray Magnet,,12.99,Fixed,,1,,,2100000071593,,,,,
,Backwoods Led tray,,25.00,Fixed,,1,,,2021012500332,,,,,
,Bamboo Magnetic Trays,,24.99,Fixed,,1,,,794080219178,,,,,
,Raw Backflip,,60.00,Fixed,,1,,,716165280231,,,,,
,Raw Girl Tray,,15.00,Fixed,,1,,,716165284376,,,,,
,Tray S Runtz Glow Tray,,39.99,Fixed,,1,,,684500016626,,,,,
,1 1\4 Asiatic Cotton Mallow Rolling Paper,,1.59,Fixed,,1,,,716165172000,,,,,
,Fire & Ice,,3.99,Fixed,,1,,,022600960034,,,,,
,Pleasure Pack,,7.99,Fixed,,1,,,022600953210,,,,,
,Ultra Ribbed,,3.99,Fixed,,1,,,022600940500,,,,,
,Ultra Thin,,3.99,Fixed,,1,,,022600926207,,,,,
,Magnum,,7.99,Fixed,,1,,,022600642039,,,,,
,ENZ,,7.99,Fixed,,1,,,022600930501,,,,,
,True hemp Mango,,1.99,Fixed,,1,,,619682999108,,,,,
,Sticky Gelato,,1.99,Fixed,,1,,,619682999047,,,,,
,True hemp Russian Cream,,1.99,Fixed,,1,,,619682999139,,,,,
,Flav-R-less,,1.99,Fixed,,1,,,619682999078,,,,,
,Regular True Weright Scale,,70.00,Fixed,,1,,,854384007311,,,,,
,Regular Trueweigh,,29.99,Fixed,,1,,,854384007007,,,,,
,Mini Classic,,24.99,Fixed,,1,,,854384007021,,,,,
,Mini Classic (600x0.1g),,19.99,Fixed,,1,,,854384007038,,,,,
,Nectar Collector 10mm,,29.99,Fixed,,1,,,702840351006,,,,,
,Nectar Collector 14mm,,34.99,Fixed,,1,,,702840351037,,,,,
,Tsunami Dugouts,,25.00,Fixed,,1,,,702840357435,,,,,
,Tsunami Grinderrs,,25.00,Fixed,,1,,,702840349133,,,,,
,Dugout Green,,25.00,Fixed,,1,,,702840357374,,,,,
,X2 Ice Pink Punch 50mg,,29.99,Fixed,,1,,,019213583668,,,,,
,X2 Green1 50mg,,29.99,Fixed,,1,,,019213583644,,,,,
,X2 Strawberry Crush Ice 50mg,,29.99,Fixed,,1,,,013415350608,,,,,
,X2 Red1 50mg,,29.99,Fixed,,1,,,019213583705,,,,,
,Menthol 1,,29.99,Fixed,,1,,,012436990725,,,,,
,Iced Pink Punch 50mg,,14.99,Fixed,,1,,,019213583743,,,,,
,Honeydew Melon Chew 50mg,,14.99,Fixed,,1,,,019213583729,,,,,
,Pink 0 50mg,,14.99,Fixed,,1,,,019213583743,,,,,
,Plain Jane,,0.99,Fixed,,1,,,815970020268,,,,,
,California Dream,,0.99,Fixed,,1,,,815970020244,,,,,
,Endless summer,,0.99,Fixed,,1,,,815970020282,,,,,
,Blue Raspberry Cherry,,0.99,Fixed,,1,,,815970020541,,,,,
,Vanilla Smooth,,0.99,Fixed,,1,,,815970020367,,,,,
,Peach Ice Tips,,1.99,Fixed,,1,,,815970021333,,,,,
,Sherbet Tips,,1.99,Fixed,,1,,,815970021371,,,,,
,Berry Blue Tips,,1.99,Fixed,,1,,,815970021289,,,,,
,Electric Lemonade Tips,,1.99,Fixed,,1,,,815970021302,,,,,
,Packwoods Banana Cream,,2.99,Fixed,,1,,,815970021616,,,,,
,Packwoods Natural,,2.99,Fixed,,1,,,815970021562,,,,,
,Packwoods Gushing Grape,,2.99,Fixed,,1,,,815970021586,,,,,
,Fully Twisted + Glass Filter Tip,,4.99,Fixed,,1,,,815970021128,,,,,
,Twist Cones,,0.99,Fixed,,1,,,720260969571,,,,,
,Tyson Cones,,4.49,Fixed,,1,,,20819500024850,,,,,
,Tyson Papers,,4.99,Fixed,,1,,,819500024801,,,,,
,Tyson Wraps,,4.00,Fixed,,1,,,08195000248636,,,,,
,4k Keylimev Pie,,19.99,Fixed,,1,,,6974331900466,,,,,
,4k Watermelon Candy,,19.99,Fixed,,1,,,6974331900541,,,,,
,4k Strawberry Yoghurt,,19.99,Fixed,,1,,,6974331900527,,,,,
,Regular Uno Amplified,,18.00,Fixed,,1,,,6972385041487,,,,,
,Regular V18 Mini,,25.00,Fixed,,1,,,6940695695768,,,,,
,Charger Kit,,16.99,Fixed,,1,,,6991425329217,,,,,
,Candy Floss,,15.99,Fixed,,1,,,6973448973127,,,,,
,Vfun Spearmint,,15.99,Fixed,,1,,,6973448973141,,,,,
,Tips,,1.99,Fixed,,1,,,814725025176,,,,,
,Ultra King Size Cone,,1.99,Fixed,,1,,,814725025107,,,,,
,Rice King Size Cone,,1.99,Fixed,,1,,,814725025091,,,,,
,Ultra Thin 1 1\4 Rolling Papers,,4.99,Fixed,,1,,,814725024537,,,,,
,Ultra Thin 1 1\4 Cones,,6.99,Fixed,,1,,,840124402010,,,,,
,Organic Hemp 1 1\4  Rolling Papes,,3.99,Fixed,,1,,,810055132218,,,,,
,Ultra Thin King Size Rolling Papers,,5.99,Fixed,,1,,,814725024629,,,,,
,Hemp King Size Rolling Papers,,5.99,Fixed,,1,,,814725024605,,,,,
,Cubano Rice Cones,,4.99,Fixed,,1,,,840124402300,,,,,
,Vibes Cubono,,7.00,Fixed,,1,,,810055134625,,,,,
,Vibes Cali 1 Gram,,5.00,Fixed,,1,,,810055134571,,,,,
,Vibes Cali,,5.00,Fixed,,1,,,810055134588,,,,,
,Vibes Cali 3,,7.99,Fixed,,1,,,810055134687,,,,,
,Vibes Cali 2,,8.00,Fixed,,1,,,810055134670,,,,,
,Hemp King Size Cones,,1.99,Fixed,,1,,,814725025084,,,,,
,King Size Hemp Papers,,1.99,Fixed,,1,,,814725024544,,,,,
,Regular Virginia’s,,,VARIABLE,,1,,,,,,,,
,Super Slim Virginia’s,,7.99,Fixed,,1,,,02877529,,,,,
,Regular Vivia Zen 2x,,14.99,Fixed,,1,,,609465000022,,,,,
,Vive Extreme 96ct Green Vein,,34.99,Fixed,,1,,,678945278022,,,,,
,Regular Volcano,,725.00,Fixed,,1,,,4260248822147,,,,,
,Drag Max,,84.99,Fixed,,1,,,6941291514040,,,,,
,Regular Voopoo,,9.99,Fixed,,1,,,6941291506908,,,,,
,PnP-TR1 1.2 Ohm 5pk Coils,,24.99,Fixed,,1,,,6941291512299,,,,,
,PnP-VM1 0.3 Ohm 5pcs,,24.99,Fixed,,1,,,6941291506861,,,,,
,PnP-VM3 0.45ohm 5pcs,,24.99,Fixed,,1,,,6941291508926,,,,,
,PnP-VM5 0.2ohm 5pcs,,24.99,Fixed,,1,,,6941291506854,,,,,
,TPP-DM4 0.3ohm 3pcs,,19.99,Fixed,,1,,,6941291521857,,,,,
,TPP-DM1 0.15ohm 3pcs,,19.99,Fixed,,1,,,6941291518437,,,,,
,X4 Golden Tobacco 5%,,19.99,Fixed,,1,,,849205023540,,,,,
,X2 Golden Tobacco 5%,,11.79,Fixed,,1,,,849205019345,,,,,
